기관명,차량번호,차량모델,모델연도,주행거리,예정가,낙찰금액,입찰건수,차량설명(특이사항),경매일시,보관소,상세URL,공고번호
인천시청,92무8927,코란도스포츠,2016,"196,799","1,500,000","4,500,000",19,"최초등록일(2016-03-15). 제작연도:2016년. 소화기없음/낙찰자 설치 의무있음. 오일누유. 차체떨림. 디스크부식. 엔진이음. 핸들정렬불량. 차체일부부식. 차체/하체/소음기부식. 등속조인트 고무부츠 훼손/누유. 타이어균열/일부마모심함. 스텝몰딩파손. 매연심함. 차량상태 및 실내/외관 매우불량. 원부상 마지막주행거리( 167,401KM). 실주행거리 ",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1930&p_Code=57&p_CarNo=92무8927&window=ok,2025-1930
인천시청,86러7437,포터Ⅱ(PORTERⅡ),2011,"182,139","900,000","2,684,000",16,최초등록일(2010-07-13). 제작연도2010년. 소화기없음/낙찰자 설치 의무있음. 미점검차량. 기본자료및사진만제공. 차량상태및사고유무 입찰자 현물직접확인요망(클레임불가). 오일누유심함. 냉각수누수 흔적보임(운행제한). 주차브레이크 작동불량. 에어컨 작동불량. 하부부식. 조향불량/펌프소음심함. 시트및 내장재훼손 심함. 외관파손부위 많음. 스텝판넬굴곡. ,,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1930&p_Code=56&p_CarNo=86러7437&window=ok,2025-1930
인천시청,84두5461,렉스턴스포츠,2019,"160,077","8,000,000","10,550,000",7,"최초등록일(2019-01-02). 제작연도2018년. 소화기없음/낙찰자 설치 의무있음. 구조변경건수(1건):물품적재장치(픽업덮개 보조제동등). 배터리방전. 오일누유. 주행시 차체쏠림. 전동시트 작동불량(조수석). 본넷 도장불량/탈색 및 갈라짐 현상있음. 원부상 마지막주행거리( 150,094KM). 실주행거리 확인요망. 현물직접확인요망(클레임불가). 개인소유",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1930&p_Code=54&p_CarNo=84두5461&window=ok,2025-1930
인천시청,176누2771,카니발하이리무진,2019,"110,047","14,000,000","17,270,000",9,"최초등록일(2018-10-17). 제작연도:2018년. 소화기있음. 영업용이력(1건). 냉각수없음(운행제한). 주행 및 제동시 핸들떨림/쏠림현상있음. 타이어 마모심함/균열. 원부상 마지막주행거리( 104,365KM). 주행거리불명. 개인소유차량(사업자 여부 확인 불가) 말소등록비 ( 등록면허세) 직접 확인요함 ] 추가압류 및 차량등록사무소의 부과기준 등은 ",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1581&p_Code=24&p_CarNo=176누2771&window=ok,2025-1581
인천시청,82보9039,그랜드스타렉스(GRANDSTAREX),2012,"289,355","1,000,000","1,635,000",6,최초등록일(2011-11-29). 제작연도2011년. 소화기없음/낙찰자 설치 의무있음. 미점검차량. 기본자료및사진만제공. 차량상태및사고유무 입찰자 현물직접확인요망(클레임불가). 배터리방전. 오일누유심함. 터보소음있음. 에어컨 작동불량. 주행/제동시 핸들떨림 심함. 하부부식/사이드멤버 부식심함. 시트/내장재훼손 심함. 적재함격벽 유리없음. 트렁크도어 키박스 ,,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1930&p_Code=53&p_CarNo=82보9039&window=ok,2025-1930
인천시청,81오6914,포터Ⅱ(PORTERⅡ),2016,"973,374","900,000","3,359,000",15,"최초등록일(2015-07-21). 제작연도:2015년. 소화기없음/낙찰자 설치 의무있음. 차량키훼손. 사고미수리차량. 외관불량. 차량상태불량. 폐차수준. 배터리방전. 오일누유. 냉각수없음(운행제한). 사제네비장착 및 작동불능. ABS/차세제어 경고등점등. 차체떨림. 엔진이음. 원부상 마지막주행거리( 950,416KM). 실주행거리확인요망. 현물직접확인요망(",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1930&p_Code=52&p_CarNo=81오6914&window=ok,2025-1930
인천시청,81너1798,포터Ⅱ,2018,"187,497","5,000,000","7,850,000",14,"최초등록일(2018-05-10). 제작연도:2018년. 소화기없음/낙찰자 설치 의무있음. 오일누유. 배터리방전. 도어키박스 불량. 차체떨림. 핸들정렬불량/주행시 차체쏠림. 소음기파손. 비상등 간헐적 작동불능. 안개등작동불능. 적재함도어/바닥 부식 및 굴곡/흠집. 원부상 마지막 주행거리( 183,649KM) 실주행거리 확인요망. 현물직접확인요망(클레임불가).",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1930&p_Code=51&p_CarNo=81너1798&window=ok,2025-1930
인천시청,79가6909,그랜드 카니발,2013,"400,817","1,000,000","1,341,000",5,최초등록일(2013-08-01). 제작연도2013년. 소화기 있음. 미점검차량. 기본자료및사진만제공. 차량상태및사고유무 입찰자 현물직접확인요망(클레임불가). 오일누유심함. 소음기부식 및 불량. 내부및 외장상태 불량. 사제네비/후방카메라 장착. 블랙박스 메모리없음. 오디오연동 트립없음. 차체떨림. 핸들정렬불량. 뒤타이어 마모심함. 콤비램프파손. 사이드미러 커,,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1930&p_Code=50&p_CarNo=79가6909&window=ok,2025-1930
인천시청,69루4609,짚 랭글러,2014,"251,610","10,000,000",,0,최초등록일(2014-03-25). 제작연도:2014년. 소화기없음/낙찰자 설치 의무있음. 배터리방전. 파워오일부족. 오일누유심함. 도어힌지불량. 엔진/차체떨림심함. 엔진이음. 매연심함. 사제네비(거치형/작동불능)/후방카메라(작동불량) 장착. 블랙박스 메모리없음. 4WD 변속불량. 핸들정렬불량. 하체부식. 주행시 좌/우 흔들림발생. 쇼바누유. 원부상 마지막 ,,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1930&p_Code=49&p_CarNo=69루4609&window=ok,2025-1930
인천시청,67오7173,코란도C,2014,"111,732","1,500,000","2,175,000",5,"최초등록일(2014-07-30). 제작연도2014년. 소화기없음/낙찰자 설치 의무있음. 보조키제작요망. 배터리방전. 방치차량. 전기장치불안정. 간헐적 다수 경고등점등 및 조향불능현상/조향유격(운행제한). 소음기파손. 사제네비/후방카메라장착. 외관오염으로 인하여 흠집/굴곡확인불가. 원부상 마지막주행거리( 104,734KM). 실주행거리 확인요망.현물직접확인요",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1930&p_Code=48&p_CarNo=67오7173&window=ok,2025-1930
인천시청,61나0243,그랜저(GRANDEUR),2008,"177,812","800,000","1,136,000",5,최초등록일(2008-01-29). 제작연도:2008년. 소화기없음/낙찰자 설치 의무있음. 미점검차량. 기본자료및사진만제공. 차량상태및사고유무 입찰자 현물직접확인요망(클레임불가). 영업용이력(1건). 배터리방전. 오일누유. 엔진소음/부조. RPM불안정. 사제네비/오디오/후방카메라 장착. 차체떨림. 본넷트 쇼바불량. 전기장치불안정/조향불량. 시동꺼짐/운행제한/,,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1930&p_Code=47&p_CarNo=61나0243&window=ok,2025-1930
인천시청,10고4680,쏘나타,2009,"593,858","540,000","1,103,000",9,"최초등록일(2009-02-16). 제작연도:2009년. 소화기없음/낙찰자 설치 의무있음. 영업용이력있음. 시동불능/엔진 및 미션상태 확인불가/견인요망. 방치차량. 내부오염심함. 차량상태불량/폐차수준. 원부상 마지막 주행거리:593,575KM. 주행거리불명. 개인소유차량(사업자 여부 확인 불가) 말소등록비 ( 등록면허세) 직접 확인요함 ] 추가압류 및 차량등",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1581&p_Code=5&p_CarNo=10고4680&window=ok,2025-1581
인천시청,42서8372,싼타페,2011,"134,809","900,000","2,119,000",16,최초등록일(2011-07-26). 제작연도:2011년. 소화기없음/낙찰자 설치 의무있음. 미점검차량. 기본자료및사진만제공. 차량상태및사고유무 입찰자 현물직접확인요망(클레임불가). 오일누유심함. 냉각수없음 및 녹발생심함(운행제한). 무선리모콘 작동불량. 사제네비/후방카메라장착. 오디오작동불능. 핸들정렬불량. 하체소음심함. 차체떨림. 전/후범퍼파손. 시트 및 ,,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1581&p_Code=6&p_CarNo=42서8372&window=ok,2025-1581
인천시청,48도0528,쏘나타(SONATA),2013,"217,220","630,000","1,890,000",16,최초등록일(2012-09-20). 제작연도:2012년. 소화기없음/낙찰자 설치 의무있음. 영업용이력있음. 미점검차량. 기본자료및사진만제공. 차량상태및사고유무 입찰자 현물직접확인요망(클레임불가). 차량키일부훼손. 냉각수내녹발생. 오일누유. 무선도어락작동불능. 엔진소음/부조. 구조변경:연료장치 2016-02-22. 사제네비/후방카메라장착및네비작동불능(메모리없음,,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1581&p_Code=7&p_CarNo=48도0528&window=ok,2025-1581
인천시청,62주6799,SM3,2010,"159,733","450,000","831,000",9,최초등록일(2009-08-07). 제작연도:2009년. 미점검차량. 기본자료 및 사진만제공. 차량상태 및 사고유무 입찰자 현물직접확인요망(클레임불가). 사제네비/후방카메라장착. 차체진동. 하체/차체부식심함. 후도어 파워윈도우 작동불능(운/조수석). 시트/내장재훼손. 도어내캐치파손. 후범퍼/콤비램프 고정불량. 사이드스텝판넬굴곡심함. 사이드미러/램프파손. 트렁,,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1581&p_Code=8&p_CarNo=62주6799&window=ok,2025-1581
인천시청,15어9853,BMW 528i,2009,0,"800,000","8,190,000",3,최초등록일(2009-07-31). 제작연도:2009년. 소화기없음/낙찰자 설치 의무있음. 미점검차량. 기본자료 및 사진만제공. 차량상태 및 사고유무 입찰자 현물직접확인요망(클레임불가). 차량키없음/점검불가/견인요망. 엔진 및 미션 확인불가. 사고미수리차량. 엔진룸 개폐불가 엔진룸/차대각자/주행거리 확인불가. 파손부위 다수있음. 트렁크 개폐불가. 방치차량. ,,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1581&p_Code=23&p_CarNo=15어9853&window=ok,2025-1581
인천시청,15마9845,싼타페(SANTAFE),2015,"371,300","1,500,000","4,240,000",16,최초등록일(2014-09-26). 제작연도2014년. 소화기없음/낙찰자 설치 의무있음. 차량상태/내부및외관불량. 엔진오일 게이지파손(측정불가). 엔진룸커버파손. 조향유격. 전방모니터 작동불량. 전면유리파손. 차체진동. 무선리모콘 버튼훼손. 핸들정렬불량. 가속불량/엔진체크등점등/운행제한/하체소음심함. 엔진룸 하부 진흙다수많음/하부부식심함/앞패널하단 일부손상(,,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1581&p_Code=22&p_CarNo=15마9845&window=ok,2025-1581
인천시청,15도2181,익스플로러,2013,"151,867","4,000,000","5,238,000",3,"최초등록일(2012-10-12). 제작연도:2012년8월. 소화기없음/낙찰자 설치 의무있음. 오일누유. 엔진부조/RPM불안정. 차체떨림. 하체소음. 간헐적미션충격. 핸들조향불량. 조향소음. 외부벨트소음. 루프랙파손/루프안테나파손. 원부상 마지막주행거리( 150,405KM). 실주행거리 확인요망. 개인소유차량(사업자 여부 확인 불가) 말소등록비 ( 등록면허세",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1581&p_Code=21&p_CarNo=15도2181&window=ok,2025-1581
인천시청,14수7213,에쿠스(EQUUS),2012,"245,309","1,500,000","2,610,000",10,최초등록일(2012-04-18). 제작연도:2012년. 소화기없음/낙찰자 설치 의무있음. 미점검차량. 기본자료및사진만제공. 차량상태및사고유무 입찰자 현물직접확인요망(클레임불가). 배터리방전. 오일누유. 엔진룸내 일부부식발생. 본넷트쇼바불량. 실내오염및훼손. 도어키박스불량. 네비/전방측면 및 후방카메라/전동틸딩핸들 작동불능. 에어백(장착유무 확인불가)/TPM,,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1581&p_Code=20&p_CarNo=14수7213&window=ok,2025-1581
인천시청,14수3859,E3504Matic,2012,"232,299","3,000,000","5,230,000",6,"최초등록일(2012-09-13). 제작연도:2012년. 소화기없음/낙찰자 설치 의무있음. 오일누유 매우심함. 하체소음심함. 엔진이음. 타이어측면훼손. 디스크부식. 등속조인트누유. 추진축 고무부싱균열. 원부상 마지막주행거리( 229,935KM). 실주행거리 확인요망. 개인소유차량(사업자 여부 확인 불가) 말소등록비 ( 등록면허세) 직접 확인요함 ] 추가압류 ",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1581&p_Code=19&p_CarNo=14수3859&window=ok,2025-1581
인천시청,13주6897,포르테,2010,"194,807","800,000","1,610,000",9,최초등록일(2010-04-30). 제작연도:2010년. 소화기없음/낙찰자 설치 의무있음. 미점검차량. 기본자료 및 사진만제공. 차량상태 및 사고유무 입찰자 현물직접확인요망(클레임불가). 차량키없음/점검불가/견인요망. 엔진 및 미션 확인불가. 방치차량. 차량내 폐기물 다수있음/낙찰자 직접처분요망. 악취심함. 사이드미러/램프파손. 원부상 마지막 주행거리( 17,,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1581&p_Code=18&p_CarNo=13주6897&window=ok,2025-1581
인천시청,11어0660,짚체로키,2015,"164,540","3,000,000","4,681,000",12,"최초등록일(2015-08-13). 제작연도:2015년. 소화기없음/낙찰자 설치 의무있음. 보조키없음. 오일누유심함. 냉각수없음(운행제한). 차선이탈경고/전방충돌/감지기/적응형 크루즈 컨트롤메시지 및 경고등 점등/작동불능. 엔진이음. 차체진동. 후진변속시 차체떨림심함. 하체소음심함. 원부상 마지막주행거리( 158,652KM). 실주행거리 확인요망. 법인소유차",,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1581&p_Code=17&p_CarNo=11어0660&window=ok,2025-1581
인천시청,11서7179,오피러스,2007,"230,449","800,000","1,476,000",7,최초등록일(2006-09-20). 제작연도:2006년. 소화기없음/낙찰자 설치 의무있음. 미점검차량. 기본자료및사진만제공. 차량상태및사고유무 입찰자 현물직접확인요망(클레임불가). 차량상태불량. 폐차수준. 엔진/외부벨트이음. 본넷트 케이블불량. 오일누유 매우심함. 엔진체크등 점등. 실내오염및 훼손. 외관훼손 및 파손부위 다수있음. 하체소음. 밋션충격심함. 에,,오토마트 인천보관소,https://www.automart.co.kr/views/pub_auction/Common/CarDetail_in.asp?p_sel=0&bidType=3&p_NotNo=GMIC002025A1581&p_Code=16&p_CarNo=11서7179&window=ok,2025-1581
